first_day_exposition,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
2024-06-27,2126250,45.0,2,2.55,9,27.6,8,False,8.8,0,Kyiv,47250.0
2024-06-27,2700000,40.5,1,2.7,18,19.4,5,False,9.8,0,Kyiv,66666.66666666667
2024-06-27,3206250,59.0,3,2.65,5,33.52272727272727,1,False,9.1,0,Kyiv,54343.220338983054
2024-06-27,2587500,33.5,1,2.5,12,17.4,12,False,7.1,0,Kyiv,77238.80597014926
2024-06-27,2306250,41.0,1,2.7,9,16.5,1,False,13.2,1,Irpin,56250.0
2024-06-27,1265625,47.0,2,2.65,9,28.3,8,False,7.0,2,Boyarka,26928.191489361703
2024-06-27,1321875,43.7,2,2.65,5,29.0,3,False,5.5,0,Irpin,30248.855835240272
2024-06-27,3825000,72.0,3,2.5,4,50.0,2,False,8.4,2,Irpin,53125.0
2024-06-27,2250000,38.9,1,2.65,25,22.10227272727273,10,False,9.1,0,Kyiv,57840.61696658098
2024-06-27,2604375,43.6,1,2.65,17,18.6,8,False,13.6,2,Kyiv,59733.37155963302
2024-06-27,4950000,68.0,2,2.5,25,32.0,16,False,12.0,0,Kyiv,72794.11764705883
2024-06-27,16312500,192.0,5,3.2,6,120.0,3,False,15.0,0,Kyiv,84960.9375
2024-06-27,3318750,60.0,3,2.65,9,44.0,8,False,8.0,1,Kyiv,55312.5
2024-06-27,2025000,36.9,1,2.6,10,17.7,6,False,8.3,1,Kyiv,54878.04878048781
2024-06-27,6384375,81.4,3,2.78,17,45.4,4,False,11.5,0,Kyiv,78432.1253071253
2024-06-27,1771875,102.0,5,2.65,9,78.0,8,False,24.0,1,Irpin,17371.323529411766
2024-06-27,2587500,57.3,3,2.65,5,41.3,2,False,6.1,0,Kyiv,45157.06806282722
2024-06-27,4550916,79.6,2,2.65,16,45.22727272727273,3,False,9.1,0,Kyiv,57172.31155778895
2024-06-27,5006250,75.0,3,2.65,4,49.8,2,False,8.1,0,Kyiv,66750.0
2024-06-27,3261938,81.2,3,2.78,25,43.1,18,False,14.0,2,Kyiv,40171.65024630542
2024-06-27,1829812,40.3,1,2.65,25,14.91,6,False,12.96,0,Vyshneve,45404.76426799008
2024-06-27,2081250,33.1,1,2.55,9,15.2,4,False,6.7,0,Kyiv,62877.64350453172
2024-06-27,3206250,75.0,3,2.85,6,42.61363636363637,6,False,9.1,0,Kyiv,42750.0
2024-06-27,1631250,44.9,2,2.5,5,27.5,5,False,5.0,0,Kyiv,36330.73496659243
2024-06-27,1659375,29.0,1,2.65,9,15.5,9,False,6.8,0,Kyiv,57219.8275862069
2024-06-27,6187500,90.0,3,2.6,7,56.0,7,False,11.0,2,Kyiv,68750.0
2024-06-27,433125,32.0,1,2.65,2,18.0,2,False,8.0,0,Irpin,13535.15625
2024-06-27,562500,37.0,1,2.65,5,17.5,2,False,8.5,2,Boyarka,15202.702702702703
2024-06-27,11446875,113.0,3,2.65,4,93.0,1,False,13.0,0,Kyiv,101299.77876106194
2024-06-27,590625,58.0,2,2.6,9,34.0,5,False,10.0,2,Boyarka,10183.189655172411
2024-06-27,2503125,45.4,2,2.65,5,28.0,4,False,7.0,0,Kyiv,55134.91189427313
2024-06-27,4263750,70.0,2,2.64,17,45.0,13,False,14.0,1,Kyiv,60910.71428571428
2024-06-27,2103750,46.0,2,2.65,5,32.0,3,False,7.0,0,Kyiv,45733.69565217391
2024-06-27,1928812,43.3,1,2.75,9,18.7,1,False,10.4,0,Bucha,44545.311778291
2024-06-27,3065625,57.0,2,2.65,8,33.0,7,False,8.0,0,Kyiv,53782.89473684211
2024-06-27,1884375,63.5,3,2.55,5,43.4,5,False,6.6,1,Borshchahivka,29675.196850393702
2024-06-27,2306250,42.6,1,2.65,25,14.11,18,False,11.52,0,Kyiv,54137.32394366197
2024-06-27,2531250,58.3,3,2.6,9,37.3,5,False,7.1,1,Hostomel,43417.66723842196
2024-06-27,1535625,31.0,1,2.48,5,17.0,1,False,6.0,0,Kyiv,49536.29032258064
2024-06-27,6637500,82.6,3,2.65,24,55.6,11,False,9.25,0,Kyiv,80357.14285714287
2024-06-27,8088750,91.7,3,2.75,25,55.0,4,False,25.11,0,Kyiv,88208.83315158125
2024-06-27,815625,32.0,1,2.5,5,18.0,3,False,6.0,0,Hostomel,25488.28125
2024-06-28,1631250,31.0,1,2.5,5,17.7,1,False,5.3,0,Kyiv,52620.967741935485
2024-06-28,1462500,40.0,1,2.65,9,20.0,3,False,10.0,0,Irpin,36562.5
2024-06-28,2638125,60.0,3,2.55,10,37.4,6,False,7.2,1,Kyiv,43968.75
2024-06-28,3926250,57.0,2,2.7,25,34.0,8,False,10.0,1,Kyiv,68881.57894736843
2024-06-28,1012500,53.5,2,2.5,5,29.7,1,False,8.1,0,Irpin,18925.23364485981
2024-06-28,4213125,59.8,3,2.65,5,35.8,1,False,8.0,0,Kyiv,70453.59531772576
2024-06-28,1824750,35.86,1,2.65,12,17.0,2,False,9.6,0,Boyarka,50885.387618516455
2024-06-28,4106250,65.0,2,2.65,12,30.04,2,False,10.2,5,Kyiv,63173.07692307692
2024-06-28,4500000,63.5,3,2.5,9,36.07954545454546,7,False,9.1,0,Kyiv,70866.14173228346
2024-06-28,11193750,126.2,3,3.78,5,76.4,3,False,24.0,0,Kyiv,88698.49445324882
2024-06-28,1490625,31.5,1,2.5,5,17.5,4,False,5.5,1,Kyiv,47321.42857142857
2024-06-28,5621625,80.8,3,3.3,5,52.3,4,False,16.0,0,Kyiv,69574.56683168317
2024-06-28,7481250,146.1,6,3.09,6,103.6,2,False,18.3,0,Kyiv,51206.36550308009
2024-06-28,506250,44.0,2,2.6,4,31.0,1,False,6.0,0,Vyshneve,11505.681818181818
2024-06-28,2250000,59.0,2,2.65,19,30.0,9,False,12.0,0,Hostomel,38135.59322033898
2024-06-28,2250000,54.6,3,2.65,9,35.6,5,False,6.5,0,Kyiv,41208.791208791205
2024-06-28,7312500,145.0,5,2.5,5,100.0,2,False,18.0,0,Kyiv,50431.03448275862
2024-06-28,1395000,27.11,0,2.65,17,24.75,4,True,9.1,2,Kyiv,51457.026927333085
2024-06-28,2081250,59.6,3,2.5,9,38.0,7,False,8.0,2,Irpin,34920.30201342282
2024-06-28,3825000,67.0,3,2.7,16,41.2,2,False,8.3,0,Kyiv,57089.55223880597
2024-06-28,1428446,32.98,1,2.65,15,18.738636363636363,12,False,8.65,0,Hostomel,43312.49241964828
2024-06-28,2643750,47.1,1,2.65,5,22.8,4,False,9.8,1,Hostomel,56130.57324840764
2024-06-28,4837500,70.0,2,2.8,18,33.0,10,False,10.0,2,Kyiv,69107.14285714286
2024-06-28,1856250,41.3,2,2.65,5,25.9,3,False,6.3,0,Kyiv,44945.52058111381
2024-06-28,1800000,36.0,1,2.65,22,20.454545454545457,6,False,9.1,0,Boryspil,50000.0
2024-06-28,2300625,43.1,1,2.55,13,17.1,2,False,8.4,0,Kyiv,53378.77030162413
2024-06-28,4851562,53.1,2,2.73,10,29.7,3,False,9.3,2,Kyiv,91366.51600753296
2024-06-28,1895625,64.0,3,2.55,5,45.0,3,False,8.5,0,Boryspil,29619.140625
2024-06-28,2728125,45.64,2,2.65,9,26.0,6,False,10.0,0,Vyshneve,59774.8685363716
2024-06-28,2868750,62.0,3,2.6,9,42.9,8,False,7.2,0,Kyiv,46270.16129032258
2024-06-28,1546875,73.0,4,2.65,5,47.0,1,False,8.2,0,Vyshneve,21190.068493150684
2024-06-28,2812500,46.2,2,2.5,9,28.6,5,False,7.2,0,Kyiv,60876.62337662337
2024-06-28,3628125,63.0,3,2.6,9,40.0,8,False,10.0,0,Kyiv,57589.28571428572
2024-06-28,2531250,82.0,3,2.75,9,49.3,8,False,10.2,1,Borshchahivka,30868.90243902439
2024-06-28,1068750,30.3,1,2.65,2,18.5,2,False,4.4,0,Borshchahivka,35272.27722772277
2024-06-28,4612500,71.6,3,2.5,12,43.3,11,False,8.7,0,Kyiv,64420.39106145252
2024-06-28,1800000,54.0,2,2.5,5,30.681818181818183,5,False,9.1,0,Bucha,33333.333333333336
2024-06-28,928125,34.0,1,2.5,5,18.0,4,False,9.0,2,Vyshneve,27297.79411764706
2024-06-28,1968188,39.0,1,2.7,5,20.0,4,False,10.0,1,Kyiv,50466.35897435898
2024-06-28,3937500,62.0,2,2.65,25,40.0,25,False,9.0,0,Kyiv,63508.06451612903
2024-06-28,3532500,42.6,1,2.92,17,24.204545454545457,16,False,9.1,2,Kyiv,82922.5352112676
2024-06-28,3036938,60.3,4,2.5,5,44.0,2,False,7.4,0,Kyiv,50363.81426202322
2024-06-28,3712500,84.4,4,2.65,12,52.6,12,False,8.7,2,Irpin,43986.96682464454
2024-06-28,8550000,96.0,3,2.7,16,34.5,7,False,34.19,0,Kyiv,89062.5
2024-06-28,1423125,46.0,1,2.77,4,19.3,3,False,11.0,0,Brovary,30937.5
2024-06-28,5062500,125.7,6,2.55,15,73.6,15,False,10.9,2,Kyiv,40274.4630071599
2024-06-28,2250000,44.0,2,2.65,5,28.0,1,False,5.0,0,Kyiv,51136.36363636364
2024-06-28,9168750,153.0,4,2.71,10,89.4,10,False,9.1,1,Kyiv,59926.470588235294
2024-06-28,1546875,27.3,0,2.7,27,19.0,10,True,9.1,2,Vyshneve,56662.08791208791
2024-06-29,3093750,55.0,2,2.7,12,30.0,10,False,11.0,2,Kyiv,56250.0
2024-06-29,1940625,37.0,1,2.6,5,22.37,5,False,6.0,1,Kyiv,52449.32432432433
2024-06-29,3937500,75.7,4,2.5,10,57.4,1,False,6.1,0,Kyiv,52014.53104359313
2024-06-29,3206250,58.0,2,2.65,7,37.0,6,False,7.5,0,Kyiv,55280.1724137931
2024-06-29,1023750,44.5,2,2.65,4,29.9,1,False,6.6,0,Bucha,23005.61797752809
2024-06-29,7076250,87.8,3,2.65,19,52.2,10,False,12.5,2,Kyiv,80595.10250569477
2024-06-29,2700000,62.0,3,2.55,9,32.0,1,False,8.0,0,Kyiv,43548.3870967742
2024-06-29,2362500,45.0,2,2.5,9,28.0,2,False,8.0,0,Kyiv,52500.0
2024-06-29,2242688,39.3,1,2.65,14,20.1,10,False,8.3,2,Kyiv,57065.852417302805
2024-06-29,4303125,54.0,2,2.65,16,30.0,6,False,8.5,0,Kyiv,79687.5
2024-06-29,2497500,41.4,1,2.7,18,16.7,10,False,10.9,0,Brovary,60326.08695652174
2024-06-29,2165625,59.8,3,2.65,9,42.0,3,False,9.0,1,Boyarka,36214.464882943146
2024-06-29,2531250,50.0,4,2.7,5,36.0,4,False,9.1,0,Kyiv,50625.0
2024-06-29,2390625,50.6,2,2.5,9,31.3,2,False,7.5,0,Borshchahivka,47245.55335968379
2024-06-29,1462500,31.4,1,2.5,5,17.7,2,False,5.5,0,Borshchahivka,46576.43312101911
2024-06-29,1743750,30.9,1,2.51,9,15.4,7,False,8.0,0,Kyiv,56432.03883495146
2024-06-29,2362500,44.8,2,2.65,5,27.5,3,False,7.2,1,Kyiv,52734.375
2024-06-29,2362500,52.5,2,2.5,9,36.5,9,False,8.0,4,Kyiv,45000.0
2024-06-29,2221875,47.0,2,2.65,5,26.704545454545457,2,False,18.0,1,Boyarka,47273.936170212764
2024-06-29,6131250,63.0,2,2.75,24,32.6,12,False,11.8,2,Kyiv,97321.42857142857
2024-06-29,2250000,47.0,1,2.65,12,17.0,7,False,14.0,0,Boyarka,47872.34042553192
2024-06-29,2306250,41.2,1,2.65,19,18.0,15,False,11.3,1,Bucha,55976.94174757281
2024-06-29,2025000,41.4,2,2.5,5,26.7,3,False,6.0,0,Brovary,48913.04347826087
2024-06-29,2362500,44.6,2,2.55,5,28.6,5,False,5.7,0,Kyiv,52970.85201793722
2024-06-29,2165625,72.4,3,2.6,5,48.0,2,False,9.0,0,Irpin,29911.947513812152
2024-06-29,2137500,50.4,2,2.54,9,31.4,4,False,8.2,1,Kyiv,42410.71428571429
2024-06-29,1462500,40.2,1,2.5,5,17.5,1,False,9.0,2,Bucha,36380.59701492537
2024-06-29,2756250,32.0,1,2.65,25,15.0,5,False,9.0,0,Kyiv,86132.8125
2024-06-29,1012500,20.0,0,2.65,19,16.0,10,True,9.1,0,Brovary,50625.0
2024-06-29,2109375,43.0,2,2.65,5,27.8,1,False,5.4,0,Kyiv,49055.232558139534
2024-06-29,2863125,40.0,1,2.65,25,17.0,16,False,10.0,0,Kyiv,71578.125
2024-06-29,2953125,52.5,2,2.65,9,31.6,8,False,8.6,0,Kyiv,56250.0
2024-06-29,1968750,83.0,4,2.5,5,49.0,2,False,10.0,2,Vyshneve,23719.87951807229
2024-06-29,3234375,70.0,3,2.55,9,41.0,5,False,9.0,2,Kyiv,46205.357142857145
2024-06-29,1338750,44.6,2,2.5,5,31.4,4,False,6.2,1,Brovary,30016.81614349776
2024-06-29,2615625,41.9,1,2.6,10,18.6,5,False,10.8,0,Kyiv,62425.417661097854
2024-06-29,2334375,46.0,2,2.5,9,28.3,1,False,7.2,0,Kyiv,50747.282608695656
2024-06-29,742500,32.6,1,2.65,5,18.2,1,False,5.8,1,Brovary,22776.0736196319
2024-06-29,1828125,61.0,3,2.65,5,44.0,5,False,7.0,0,Irpin,29969.262295081968
2024-06-29,4218750,74.7,2,3.2,4,42.0,3,False,9.5,0,Kyiv,56475.90361445783
2024-06-29,2528438,47.0,1,2.75,17,18.15,15,False,15.6,1,Hostomel,53796.55319148936
2024-06-29,2671875,47.5,2,3.05,4,29.0,4,False,7.9,1,Kyiv,56250.0
2024-06-29,1856250,28.0,1,2.75,23,10.0,13,False,10.0,1,Kyiv,66294.64285714286
2024-06-29,2264062,34.69,1,2.65,25,19.71022727272728,19,False,7.48,2,Kyiv,65265.55203228597
2024-06-29,543251,22.5,1,2.65,3,12.78409090909091,1,False,9.1,0,Hostomel,24144.48888888889
2024-06-29,3636000,80.8,3,2.65,23,47.6,12,False,10.2,5,Borshchahivka,45000.0
2024-06-29,2306250,41.1,1,2.65,27,16.7,17,False,13.7,0,Boryspil,56113.13868613139
2024-06-29,1575000,42.5,1,2.7,10,18.6,4,False,10.0,0,Vyshneve,37058.82352941176
2024-06-30,1575000,36.2,1,2.5,5,17.5,5,False,8.5,1,Bucha,43508.28729281767
2024-06-30,3965625,55.2,2,2.65,5,35.0,4,False,8.0,1,Kyiv,71841.03260869565
2024-06-30,2472188,45.4,1,2.65,10,19.8,7,False,13.2,1,Kyiv,54453.48017621146
2024-06-30,22500000,188.0,6,2.65,6,109.51,4,False,31.3,0,Kyiv,119680.8510638298
2024-06-30,3825000,54.4,2,2.75,17,29.7,10,False,9.8,0,Kyiv,70312.5
2024-06-30,10046250,55.0,2,2.65,7,31.250000000000004,5,False,9.1,0,Kyiv,182659.0909090909
2024-06-30,3178125,59.0,2,2.65,21,33.0,6,False,13.0,0,Hostomel,53866.52542372881
2024-06-30,2193750,33.5,1,2.54,14,18.0,11,False,8.0,0,Kyiv,65485.07462686567
2024-06-30,2137500,45.0,1,2.55,16,19.3,4,False,12.6,1,Kyiv,47500.0
2024-06-30,4584375,66.0,2,2.8,25,32.5,10,False,11.0,0,Kyiv,69460.22727272728
2024-06-30,1293750,55.2,3,2.65,3,43.0,2,False,5.9,0,Bucha,23437.5
2024-06-30,2896875,79.0,3,2.57,9,48.0,7,False,11.5,2,Boryspil,36669.303797468354
2024-06-30,967500,42.0,2,2.65,5,24.0,4,False,6.5,1,Hostomel,23035.714285714286
2024-06-30,2925000,59.0,3,2.65,9,40.0,4,False,7.0,0,Kyiv,49576.27118644068
2024-06-30,1800000,45.0,2,2.5,5,28.0,4,False,6.0,1,Kyiv,40000.0
2024-06-30,13100625,139.8,3,3.0,8,78.9,6,False,18.3,0,Kyiv,93709.76394849784
2024-06-30,1631250,37.4,1,2.65,6,17.0,1,False,12.0,0,Vyshneve,43616.31016042781
2024-06-30,2868750,33.0,1,2.5,22,17.0,9,False,6.0,0,Kyiv,86931.81818181818
2024-06-30,8156250,92.2,3,2.8,12,60.0,7,False,12.0,5,Kyiv,88462.58134490238
2024-06-30,3375000,32.0,1,2.7,16,14.5,7,False,9.5,1,Kyiv,105468.75
2024-06-30,2446875,50.0,2,2.65,27,25.0,20,False,10.0,0,Vyshneve,48937.5
2024-06-30,2581875,47.5,2,2.5,9,32.0,9,False,8.0,1,Kyiv,54355.26315789474
2024-06-30,1968750,33.0,1,2.65,22,15.6,17,False,8.3,1,Brovary,59659.09090909091
2024-06-30,2101120,37.4,1,2.73,12,17.0,4,False,9.1,0,Brovary,56179.67914438503
2024-06-30,270000,32.0,1,2.65,2,16.0,1,False,9.1,0,Hostomel,8437.5
2024-06-30,3363750,52.0,2,2.7,12,30.0,3,False,7.5,0,Kyiv,64687.5
2024-06-30,2418750,43.0,1,3.0,4,18.0,4,False,11.0,2,Hostomel,56250.0
2024-06-30,1125000,63.0,3,2.65,5,46.0,4,False,6.0,0,Boyarka,17857.14285714286
2024-06-30,675000,36.0,1,2.65,5,20.0,2,False,7.0,1,Borshchahivka,18750.0
2024-06-30,4218750,56.0,2,4.0,4,34.0,3,False,12.0,0,Kyiv,75334.82142857143
2024-06-30,1940625,29.0,1,2.65,9,15.5,9,False,6.5,0,Kyiv,66918.10344827586
2024-06-30,2120625,43.0,1,2.75,25,16.5,9,False,12.5,1,Kyiv,49316.86046511628
2024-06-30,2362500,46.0,2,2.65,9,28.0,9,False,6.0,2,Kyiv,51358.69565217391
2024-06-30,2925000,58.0,2,2.59,26,31.0,4,False,10.4,2,Irpin,50431.03448275862
2024-06-30,1631250,31.0,1,2.65,5,16.0,2,False,7.0,0,Kyiv,52620.967741935485
2024-06-30,3391556,77.8,3,2.7,21,49.98,6,False,9.1,0,Kyiv,43593.264781491
2024-06-30,1968750,28.0,0,2.65,25,20.0,17,True,9.1,0,Kyiv,70312.5
2024-06-30,3009375,45.6,1,2.78,25,17.4,2,False,14.5,2,Kyiv,65995.06578947368
2024-06-30,2756250,70.0,3,2.9,3,51.0,3,False,5.0,0,Bucha,39375.0
2024-06-30,3403125,61.8,2,2.5,11,37.1,1,False,10.8,2,Vyshneve,55066.74757281553
2024-06-30,28687500,126.0,3,3.3,4,95.0,1,False,10.0,0,Kyiv,227678.57142857145
2024-06-30,1406250,41.1,2,2.5,5,28.0,1,False,5.3,0,Hostomel,34215.32846715328
2024-06-30,3206250,65.0,3,2.6,14,43.0,1,False,9.0,0,Kyiv,49326.92307692308
2024-07-01,2475000,42.7,2,2.52,5,27.6,5,False,5.0,0,Kyiv,57962.52927400468
2024-07-01,2418750,58.4,3,2.5,9,37.4,7,False,6.9,2,Hostomel,41416.95205479452
2024-07-01,1518750,27.0,1,2.55,5,16.0,3,False,5.5,1,Brovary,56250.0
2024-07-01,2868750,58.6,2,2.6,10,33.0,4,False,10.8,2,Kyiv,48954.77815699659
2024-07-01,1737000,30.0,1,2.7,23,17.045454545454547,23,False,9.1,1,Kyiv,57900.0
2024-07-01,1603125,30.0,1,2.7,4,17.5,2,False,5.5,1,Hostomel,53437.5
2024-07-01,2671875,47.0,2,2.65,9,27.0,9,False,9.0,1,Kyiv,56848.40425531915
2024-07-01,6750000,87.0,3,2.65,10,58.0,5,False,11.0,2,Kyiv,77586.20689655172
2024-07-01,8799177,93.0,2,2.65,16,52.84090909090909,2,False,9.1,0,Kyiv,94614.80645161292
2024-07-01,4086562,69.2,2,3.0,15,36.7,7,False,15.5,2,Kyiv,59054.364161849706
2024-07-01,2525625,67.0,3,2.7,5,40.0,5,False,9.1,2,Hostomel,37695.89552238806
2024-07-01,17718750,100.0,3,2.65,8,60.0,1,False,15.0,0,Kyiv,177187.5
2024-07-01,1181250,33.0,1,2.75,4,19.0,3,False,5.5,0,Borshchahivka,35795.454545454544
2024-07-01,1258854,34.9,1,2.56,18,16.8,7,False,9.1,0,Vyshneve,36070.31518624642
2024-07-01,2531250,46.1,2,2.5,5,29.5,1,False,5.2,2,Kyiv,54907.80911062907
2024-07-01,1873125,36.0,1,2.65,9,18.0,3,False,7.0,0,Kyiv,52031.25
2024-07-01,2975625,39.1,1,2.8,17,16.8,13,False,10.1,1,Kyiv,76102.94117647059
2024-07-01,2413125,38.0,1,2.7,15,19.0,2,False,12.0,0,Kyiv,63503.28947368421
2024-07-01,1743750,31.0,1,2.65,5,17.0,4,False,5.5,0,Kyiv,56250.0
2024-07-01,2892693,54.65,2,2.65,5,26.0,5,False,9.1,0,Kyiv,52931.25343092407
2024-07-01,1518750,67.4,3,2.6,10,38.2,8,False,10.6,5,Hostomel,22533.382789317504
2024-07-01,2598750,86.2,3,2.75,12,49.6,9,False,17.0,1,Irpin,30147.91183294664
2024-07-01,2131875,39.0,1,2.83,6,22.0,2,False,7.0,0,Kyiv,54663.46153846154
2024-07-01,2306250,49.9,2,2.5,9,30.9,8,False,6.0,1,Kyiv,46217.43486973948
2024-07-01,2868750,47.0,2,2.5,9,28.4,9,False,9.0,1,Kyiv,61037.2340425532
2024-07-01,7200000,97.7,3,2.8,16,56.4,9,False,15.9,2,Kyiv,73694.98464687819
2024-07-01,6215625,79.3,3,2.5,17,46.0,14,False,10.9,0,Kyiv,78381.14754098361
2024-07-01,8437500,88.5,3,2.65,9,50.284090909090914,4,False,9.1,0,Kyiv,95338.98305084746
2024-07-01,16312500,122.0,4,2.7,18,75.0,2,False,14.0,0,Kyiv,133709.0163934426
2024-07-01,5820750,77.0,2,2.9,4,40.0,2,False,14.0,0,Vyshneve,75594.15584415584
2024-07-01,1800000,51.7,2,2.65,16,29.2,5,False,7.7,4,Irpin,34816.247582205026
2024-07-01,2025000,45.0,2,2.5,5,31.6,2,False,5.1,1,Kyiv,45000.0
2024-07-01,1462500,31.0,1,2.65,5,18.0,1,False,6.5,0,Kyiv,47177.41935483871
2024-07-01,3346875,67.12,2,2.65,17,32.9,3,False,11.44,0,Kyiv,49864.04946364719
2024-07-01,3150000,76.4,3,2.65,5,42.1,3,False,12.6,2,Borshchahivka,41230.3664921466
2024-07-01,2700000,56.3,3,2.55,9,39.5,9,False,6.2,0,Kyiv,47957.37122557727
2024-07-01,3937500,67.6,3,4.0,5,44.1,2,False,9.0,0,Kyiv,58247.041420118345
2024-07-01,6468750,60.0,1,2.65,10,25.0,4,False,20.0,2,Kyiv,107812.5
2024-07-01,2981250,35.0,1,2.65,19,14.0,7,False,9.5,0,Kyiv,85178.57142857143
2024-07-01,2407500,30.3,1,2.75,5,16.9,5,False,6.0,1,Kyiv,79455.44554455446
2024-07-01,4725000,83.0,2,2.7,10,34.0,1,False,13.0,0,Kyiv,56927.7108433735
2024-07-01,3993750,68.1,2,2.65,18,33.9,11,False,15.1,0,Kyiv,58645.374449339215
2024-07-01,984375,23.0,1,2.65,7,15.0,2,False,8.0,0,Vyshneve,42798.91304347826
2024-07-02,2530688,76.0,3,2.65,10,42.0,2,False,8.0,0,Kyiv,33298.52631578947
2024-07-02,1912500,38.7,1,2.65,12,16.5,3,False,10.0,0,Kyiv,49418.60465116279
2024-07-02,1096875,55.0,3,2.65,4,40.4,2,False,5.3,1,Borshchahivka,19943.18181818182
2024-07-02,1546875,39.0,1,2.65,8,20.0,1,False,8.0,0,Boyarka,39663.46153846154
2024-07-02,1181250,39.0,1,2.55,5,17.0,1,False,8.5,2,Boyarka,30288.46153846154
2024-07-02,900000,54.0,3,2.7,4,30.681818181818183,2,False,9.1,0,Vyshneve,16666.666666666668
2024-07-02,2081250,46.0,2,2.65,9,26.13636363636364,8,False,9.1,0,Kyiv,45244.5652173913
2024-07-02,2587500,73.6,4,2.65,9,48.6,5,False,6.3,0,Irpin,35156.25
2024-07-02,2981250,41.0,1,2.8,16,18.0,3,False,12.0,0,Kyiv,72713.41463414633
2024-07-02,2036812,36.0,1,2.65,25,15.0,17,False,11.0,0,Kyiv,56578.11111111111
2024-07-02,2896875,61.5,3,2.54,9,44.6,4,False,6.3,2,Kyiv,47103.65853658537
2024-07-02,2244375,59.0,3,2.5,9,37.6,3,False,9.1,1,Brovary,38040.254237288136
2024-07-02,4387500,81.5,3,2.85,3,59.0,2,False,8.1,0,Kyiv,53834.35582822086
2024-07-02,2418750,62.0,3,2.6,5,42.0,3,False,21.0,1,Hostomel,39012.096774193546
2024-07-02,4466250,90.5,3,2.65,14,50.2,12,False,15.3,1,Vyshneve,49350.82872928177
2024-07-02,2193750,42.4,1,2.65,7,24.090909090909093,4,False,9.1,0,Irpin,51739.38679245283
2024-07-02,1828125,31.6,1,2.65,12,11.4,4,False,8.2,0,Vyshneve,57852.05696202532
2024-07-02,3262500,65.0,3,2.65,9,44.0,8,False,7.4,1,Kyiv,50192.307692307695
2024-07-02,2311875,41.0,3,2.5,5,28.4,2,False,5.3,0,Kyiv,56387.19512195122
2024-07-02,3093750,55.2,2,2.65,10,26.1,6,False,7.8,1,Kyiv,56046.19565217391
2024-07-02,4781250,87.4,2,2.65,3,38.7,1,False,19.7,0,Kyiv,54705.37757437071
2024-07-02,2643750,34.0,1,2.5,25,18.0,10,False,9.5,0,Kyiv,77757.35294117648
2024-07-02,2643750,47.4,2,2.65,5,26.2,3,False,8.3,0,Kyiv,55775.31645569621
2024-07-02,1856250,40.0,1,2.65,26,16.7,14,False,10.0,0,Bucha,46406.25
2024-07-02,1968750,31.0,1,2.5,5,17.0,3,False,6.0,1,Kyiv,63508.06451612903
2024-07-02,19687500,74.8,2,3.3,7,37.3,3,False,12.0,0,Kyiv,263201.871657754
2024-07-02,2362500,45.8,2,2.5,9,26.9,3,False,6.3,1,Kyiv,51582.969432314414
2024-07-02,2953125,55.8,2,2.6,23,42.6,7,False,12.3,2,Kyiv,52923.3870967742
2024-07-02,1968750,65.4,3,2.65,9,42.3,6,False,9.4,1,Borshchahivka,30103.21100917431
2024-07-02,3993750,80.0,3,2.65,12,54.0,1,False,16.0,0,Kyiv,49921.875
2024-07-02,2559375,60.0,3,2.5,9,39.0,1,False,7.0,2,Kyiv,42656.25
2024-07-02,1687500,56.0,2,2.7,6,30.0,5,False,10.0,2,Brovary,30133.92857142857
2024-07-02,984375,41.0,2,2.7,2,29.0,1,False,6.0,0,Irpin,24009.146341463416
2024-07-02,3740625,56.8,2,2.6,16,32.5,7,False,9.3,0,Kyiv,65856.07394366198
2024-07-02,2503125,46.0,1,2.65,22,22.0,8,False,12.0,0,Kyiv,54415.760869565216
2024-07-02,1575000,38.1,1,2.5,5,17.0,3,False,10.3,0,Boyarka,41338.58267716535
2024-07-02,2556000,32.7,1,2.7,5,18.579545454545457,4,False,9.1,0,Kyiv,78165.1376146789
2024-07-02,2221875,44.0,2,2.55,12,26.8,1,False,6.3,2,Kyiv,50497.15909090909
2024-07-02,3346875,59.0,2,2.5,18,53.0,9,False,8.6,1,Kyiv,56726.69491525424
2024-07-02,19350000,215.0,5,2.75,4,82.4,4,False,40.1,0,Kyiv,90000.0
2024-07-02,2868750,55.0,3,2.55,5,40.0,4,False,6.0,1,Brovary,52159.09090909091
2024-07-02,2503125,37.4,1,2.65,10,16.9,6,False,9.5,1,Kyiv,66928.47593582889
2024-07-02,9900000,150.0,4,3.0,9,79.0,1,False,25.0,2,Kyiv,66000.0
2024-07-02,2031188,53.5,1,2.65,4,25.8,3,False,9.1,1,Brovary,37966.13084112149
2024-07-02,2362500,50.0,4,2.65,5,38.0,5,False,5.5,0,Kyiv,47250.0
2024-07-02,2896875,46.0,2,2.52,9,26.8,6,False,6.2,0,Kyiv,62975.54347826087
2024-07-02,8592750,160.8,3,3.0,4,100.4,3,False,29.9,2,Kyiv,53437.49999999999
2024-07-02,2334375,42.2,1,2.75,16,16.9,11,False,10.8,0,Irpin,55316.94312796208
2024-07-03,3712500,73.0,3,2.65,18,45.0,5,False,12.0,5,Vyshneve,50856.16438356164
2024-07-03,2475000,40.0,1,2.7,12,20.0,9,False,8.3,0,Kyiv,61875.0
