distributor,id
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТВОРЧА МАЙСТЕРНЯ «ПРЕСТИЖ»,31902622
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СМАРТ АПТЕКА»,45150912
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЕНТАЛ ОФІС»,45278615
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОРТО ЛАЙН»,43055435
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДИСТРИБЬЮТОРСЬКА КОМПАНІЯ ЛІКС»,32243468
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮПІТЕР МАКС»,45219696
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВАВІЛОН СТАР»,45229018
ПРИВАТНЕ ПІДПРИЄМСТВО «Ю К А»,36853140
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛАПАЛАБ»,42700310
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІННОВАЦІЇ СЬОГОДНІ»,43872565
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РІВАЙВАЛ БАР»,45045869
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КАПІТАЛ МАРКЕТ ГРУП»,45135130
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АГРОЛЮКС»,4219669
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СОРОКА ВАЙН БАР»,45146073
ДЕРЖАВНЕ ПІДПРИЄМСТВО «ПОЛІГРАФІЧНИЙ КОМБІНАКЦІОНЕРНЕ ТОВАРИСТВО «УКРАЇНА» ПО ВИГОТОВЛЕННЮ ЦІННИХ ПАПЕРІВ»,16286441
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВНЗ «АМЕРІКАН ЮНІВЕРСІТІ КИЇВ»,43634285
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТОРГОВИЙ ДІМ «С-ПРОФ»,39031869
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АПТЕКА ТВОГО МІСТА»,38510915
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТОРГОМ»,41634330
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛИБІДЬ-А»,43881868
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФК «А ФІНАНС»,41919171
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФРЕШ МАРКЕТ»,45248863
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «РАЗОМ»,45210955
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «М.П.К»,44286646
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «О.М.С.»,41971823
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДИЗАЙНЕРСЬКА АГЕНЦІЯ РЕМОНТУ»,45471168
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «КОНСИЛІУМ МЕДІКАЛ»,40056326
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КІДС ЕНД КО»,45537438
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФРАНС РИТЦ»,44799539
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АЛЛО»,30012848
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЕНТІСТМЕН»,43441021
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛБ-СУШИ»,41258731
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РАДІ»,44482006
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФОРВАРД-ОРТО»,43863110
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮКРЕЙНІАН ГЛОБАЛ СКУЛ»,42517340
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР ІГР»,38441428
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СІМЕЙНИЙ ЦЕНТР ЗДОРОВ'Я»,43570494
АКЦІОНЕРНЕ ТОВАРИСТВО «КИЇВСЬКА ВИРОБНИЧА КОМПАНІЯ «РАПІД»,5475156
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФТП»,37888626
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АПТЕКА ДОБРОГО ДНЯ-КИЇВ»,39449339
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «САТГУРУ ТРЕВЕЛ ЕНД ТОУРС СЕРВІС»,42359701
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГУД СНЕК»,42998909
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «4КОЛЕСА»,44688499
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТРАНСПОРТНИЙ ХОЛДІНГ «ТВІСТ»,40617864
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ХЕЛСІ СМАЙЛ»,44704892
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРСЕЛТ»,32244862
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БІР-ЛЕНД»,43275130
АКЦІОНЕРНЕ ТОВАРИСТВО «КВАЛІФІКАЦІЙНИЙ ЗАКРИТИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД «СІЛЬВЕР ІНВЕСТМЕНТ»,44601706
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МАДІАНІ ФУД ХОЛДИНГ»,45382775
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РЕМІЗ-ДЕНТАЛ»,32882670
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПУЛЬС ВТОРИНКА»,44386119
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОСНОВА-СОЛСИФ»,20057315
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНЕРДЖИ ХАБ»,44414727
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ШОТАМ»,42153046
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЦЕНТР НЕВІДКЛАДНОЇ ПУЛЬМОНОЛОГІЇ»,22890661
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТОЛИЦЯ ГРУП»,36175203
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КІСЕРУ»,45447748
ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «МАНДАРИН ПЛАЗА»,30675610
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БРІСТОЛЬ»,41620527
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛАЙФ СКАН»,41935984
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГРУПА ВЕНЕТО»,39457891
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОМФОРТНА АПТЕКА»,44858908
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕЛЕКТРО МОБІЛІТІ»,44839644
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНШУРІА МЕДІКАЛ УКРАЇНА»,39467562
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ҐЕШТАЛЬТ КОНСАЛТ»,43556925
АКЦІОНЕРНЕ ТОВАРИСТВО «УКРАЇНСЬКИЙ НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ СПЕЦІАЛЬНИХ ВИДІВ ДРУКУ» КОРПОРАТИВНЕ ПІДПРИЄМСТВО ДАК «УКРВИДАВПОЛІГРАФІЯ»,2426463
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГАЛЄОС ІНВЕСТ»,44652808
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КУА «БУДКЕПІТАЛ СІТІ»,44883426
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІБІС МОТОР»,45225233
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БОТАНІК ФЛАУЕР ГРУП»,45616383
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СМАГА ДЕНТАЛ КЛІНІК»,40784843
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БІ-АН»,39186705
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЖОНІ»,43911038
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РС ГРУП ЮКРЕЙН»,45645964
ДП «ІДЕАЛ - ДИСТРИБУЦІЯ»,31596954
ПРИВАТНЕ ПІДПРИЄМСТВО «ІНТЕРНЕТ МАГАЗИН «БАЗА»,41466290
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АЙ ПІ МЕД»,43985377
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТУДІЯ 32»,37038930
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АНТЛІ»,43278079
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВЄРОНА ПЛЮС»,43898494
АКЦІОНЕРНЕ ТОВАРИСТВО «СК «ВУСО»,31650052
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СІРІУС ДЕВЕЛОПМЕНТ»,45207633
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛАДА-СПОРТ»,24836524
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГЛЄСО»,42123048
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СУР'Я ЛТД»,43699908
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮРАЙКО»,45264658
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАСА-8»,44155286
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СМІЛИВІСТЬ 2022»,44845443
АО «АГАРД»,42845279
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮРІЯ-ФАРМ»,30109129
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АТЛАНТ МОТОРЗ ЕНЕРДЖІ»,44950413
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НОВА КІНОСТОЛИЦЯ»,45172119
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АЛАЗАНІ 24»,45548963
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТВІЙ НАЙКРАЩИЙ ФЕСТИВАЛЬ»,42580632
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СТОМАТОЛОГІЯ «СМАЙЛ»,33632229
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФРАНИК КИЇВ»,45463340
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВАЙБ ІКС»,45637864
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВАРОМ-26»,44886233
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АМЕРИКАНСЬКА ЛЕГЕНДА»,33600532
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЦЕНТР СІМЕЙНОЇ МЕДИЦИНИ ТА ІНТЕГРОВАНИХ ПОСЛУГ «КЛІНІКА СІМЕЙНОГО ЗДОРОВ'Я»,45254699
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «С.Т.О.Р.»,23535946
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕНС САНА»,38887496
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЦЕНТР ІМПЛАНТАЦІЇ «С ДЕНТАЛ»,43260522
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СЕКУР ГРУП»,42368695
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «А.Н. ІМПОРТ»,43765179
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «П'ЯНА ВИШНЯ КИЇВ»,45517867
ВІДКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО «МЕРИДІАН» ІМ.С.П.КОРОЛЬОВА,14312973
ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ГАЗТРАНЗИТ» З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ»,25273549
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АТРЕЙД 2025»,45786269
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МАРКСЕМ»,45247807
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕЙРДОК»,44109292
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КАПО»,43229739
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БАЯДЕРА ЛОГІСТИК»,35871504
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КАЛМ ДЕРМАТОЛОГІЯ»,45295468
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СК БІЗНЕС»,25198859
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АЕРОДІУМ КИЇВ»,44228521
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МОДЕЛЬ-Т»,23741354
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВУДСІСТЕМС БІЗНЕС»,44961074
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВЛАСНА ЗБРОЯ»,45486347
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЖАЗ-КЛУБ»,25398541
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВОЯЖ СПОРТ»,32885755
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВОРВАРТС ФАРМА»,42071629
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТРІНІТІ-СБ»,34186648
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДАКАР «ФУД-ЗОНА»,36086716
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПРИВАТІНВЕСТ»,21550555
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РОДОРС»,39331911
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СПОРТ АКТИВ ПЛЮС»,43103923
СПІЛЬНЕ УКРАЇНСЬКО-ВЕЛИКОБРИТАНСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НИВА ПЕРЕЯСЛАВЩИНИ»,25564175
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КОНТРАКТОВА»,45599190
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЗІРАК»,42888684
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НАШ СЕРВІС»,37534165
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДЖЕНБОРІ ЮА»,34530833
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АУРУМ ГРУП»,40721741
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РЕД БАРБЕЛЛ»,44890957
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПЕРША ЮРИДИЧНА»,35922033
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕТАЛО ГАЛЬВА УКРАЇНА»,36086606
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІННЕТ»,34750544
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕКСТЕНЗІ ТЕКСТИЛЬ»,45045078
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «МЕДІКАП»,38574041
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДІФРЕЙТ»,44384970
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «МЕДАНТА»,41228157
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СЧАСТЬЕ ЕСТЬ»,43674019
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «МЕДІОРА»,37431843
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СКМ-1»,44501306
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТРЦ ЛАВИНА»,38537759
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПЬЄ-ДЕ-ПУЛЬ КИЇВ»,45209981
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГРІНЛАЙН +»,45826374
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФАЙНЛАЙН»,43285636
АКЦІОНЕРНЕ ТОВАРИСТВО «УКРТЕЛЕКОМ»,21560766
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СЕНС ПРО»,45737447
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АРТ ОФ КУКІНГ»,39692325
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МІНШАУРМИ-2»,44827120
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ҐОРО ДЕВЕЛОПМЕНТ»,44499266
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕТРОПОЛІЯ ТРЕЙД»,43113800
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АВТОХАУС ВІПОС»,42631978
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДОМЕТІ ЛТД»,39200834
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНТЕРМЕД ПРОФІ»,39828617
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГЕЛІАНТУС»,25404052
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ШАШЛИКЯН ПОЗНЯКИ»,45566500
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГІДРАВЛІК МАСТЕР»,37316467
ДП «ГАРАНТІЯ-ТОРГ»,33786889
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТУЕНКО»,40729049
РЕЛІГІЙНА ГРОМАДА ХРИСТИЯН ВІРИ ЄВАНГЕЛЬСЬКОЇ «ЦАРСТВО БОЖЕ» У ДАРНИЦЬКОМУ РАЙОНІ М. КИЄВА,35199244
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КРЕДИТ - ТЕХНОЛОГІЯ»,33016096
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГОЛДЕН БІР»,44520753
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЄВРОПЕЙСЬКИЙ МЕДИЧНИЙ ЦЕНТР В УКРАЇНІ»,45336315
ПЗЗЗСО «ГЕЛАКСІ СКУЛ»,44409502
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВЕБІАЛ ГРУП»,45359463
АКЦІОНЕРНЕ ТОВАРИСТВО «ВИДАВНИЦТВО «КИЇВСЬКА ПРАВДА» КОРПОРАТИВНЕ ПІДПРИЄМСТВО АКЦІОНЕРНЕ ТОВАРИСТВО «ДАК «УКРВИДАВПОЛІГРАФІЯ»,5905674
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БУККАФЕ»,45672268
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АМ:ПМ»,45515257
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДІЦЕНТР УКРАЇНА»,39338854
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПАН А»,42976288
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ГРАН ДЕ МАРІН»,42662149
ДЕРЖАВНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «НАЦІОНАЛЬНИЙ ІНСТИТУТ РАКУ»,2011976
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФІРМА «БМТ-СЕРВІС»,24571753
ГО «СПРОТИВ»,45584011
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕЛЄН ЕНД КОМПАНІ»,45094607
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ПРІОРІТІ КОМПАНІ»,44409722
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АТОЛЛ ХОЛДІНГ»,31237888
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІНВЕСТ-БУДРЕСУРС»,33599166
"ПРИВАТНА ОРГАНІЗАЦІЯ (УСТАНОВА, ЗАКЛАД) НАУКОВО-ОСВІТНІЙ ЗАКЛАД «КИЇВСЬКИЙ ПЛАНЕТАРІЙ»",43861768
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕКТА СЕРВІС»,37415931
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «УНІВЕРСУМ КЛІНІК»,44416860
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КЛІНІКА ХЕЛС МЕДІКАЛ»,45757463
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕНДЖОЙ ШОП»,45417556
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОРГАНІЯФАРМ»,45592588
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «М-ТАК»,44071416
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «КЛІНІКА-ГАРАНТ»,43203820
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АВТОЦЕНТР КИЇВ»,32384972
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МУ ТА ЦИПА»,45852650
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРГАРДИНИ»,44158795
ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БЕЗПЕКА КЛУБ»,44811414
